Initializing 1728 waypoints... 
Partition contains 12^3 subpartitions, subpartition size is 0.5 microns.
Copyright (C) 2006-2021 by
  The National Center for Multiscale Modeling of Biological Systems,
  The Salk Institute for Biological Studies, and
  Pittsburgh Supercomputing Center, Carnegie Mellon University,

**********************************************************************
MCell development is supported by the NIGMS-funded (P41GM103712)
National Center for Multiscale Modeling of Biological Systems (MMBioS).
Please acknowledge MCell in your publications.
**********************************************************************

Generated file data_layout.json for plotting in CellBlender.
Iterations: 0 of 2000000
Released 3755 M from "rel_m" at iteration 0.
Released 665 A@box from "Release of A@box at box" at iteration 0.
Released 665 B@box from "Release of B@box at box" at iteration 0.
Iterations: 1000 of 2000000 (250.089 iter/sec) [active/total species 9/12, rxn classes 9, active/total reactant classes 2/2]
Iterations: 2000 of 2000000 (250.697 iter/sec) [active/total species 9/14, rxn classes 9, active/total reactant classes 2/2]
Iterations: 3000 of 2000000 (252.335 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 4000 of 2000000 (252.374 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 5000 of 2000000 (253.211 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 6000 of 2000000 (251.768 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 7000 of 2000000 (253.949 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 8000 of 2000000 (254.912 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 9000 of 2000000 (255.815 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 10000 of 2000000 (255.542 iter/sec) [active/total species 9/15, rxn classes 9, active/total reactant classes 2/2]
Iterations: 11000 of 2000000 (244.635 iter/sec) [active/total species 10/15, rxn classes 10, active/total reactant classes 2/2]
Iterations: 12000 of 2000000 (243.209 iter/sec) [active/total species 10/15, rxn classes 10, active/total reactant classes 2/2]
Iterations: 13000 of 2000000 (244.407 iter/sec) [active/total species 10/15, rxn classes 10, active/total reactant classes 2/2]
Iterations: 14000 of 2000000 (241.692 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 15000 of 2000000 (243.415 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 16000 of 2000000 (284.803 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 17000 of 2000000 (275.571 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 18000 of 2000000 (244.924 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 19000 of 2000000 (246.831 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 20000 of 2000000 (243.9 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 21000 of 2000000 (241.47 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 22000 of 2000000 (245.336 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 23000 of 2000000 (243.486 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 24000 of 2000000 (243.426 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 25000 of 2000000 (245.013 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 26000 of 2000000 (245.767 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 27000 of 2000000 (245.428 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 28000 of 2000000 (244.593 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 29000 of 2000000 (247.865 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 30000 of 2000000 (246.449 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 31000 of 2000000 (247.999 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 32000 of 2000000 (250.391 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 33000 of 2000000 (250.494 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 34000 of 2000000 (252.166 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 35000 of 2000000 (251.457 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 36000 of 2000000 (254.951 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 37000 of 2000000 (253.345 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 38000 of 2000000 (250.798 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 39000 of 2000000 (250.462 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 40000 of 2000000 (251.15 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 41000 of 2000000 (252.314 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 42000 of 2000000 (252.256 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 43000 of 2000000 (252.861 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 44000 of 2000000 (254.862 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 45000 of 2000000 (256.099 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 46000 of 2000000 (253.132 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 47000 of 2000000 (252.815 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 48000 of 2000000 (253.71 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 49000 of 2000000 (253.289 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 50000 of 2000000 (255.294 iter/sec) [active/total species 11/16, rxn classes 12, active/total reactant classes 3/3]
Iterations: 51000 of 2000000 (255.512 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 52000 of 2000000 (253.28 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 53000 of 2000000 (253.312 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 54000 of 2000000 (256.106 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 55000 of 2000000 (256.929 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 56000 of 2000000 (256.288 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 57000 of 2000000 (254.904 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 58000 of 2000000 (255.847 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 59000 of 2000000 (256.811 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 60000 of 2000000 (256.125 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 61000 of 2000000 (255.293 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 62000 of 2000000 (257.636 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
Iterations: 63000 of 2000000 (276.207 iter/sec) [active/total species 11/16, rxn classes 11, active/total reactant classes 3/3]
